,summonerId,summonerName,leaguePoints,rank,region,championId,mainChampion,championType
662,rqH-berG5lhYXP4NTJd0Cf-9kmdmH5V6hQvw9Y4IT8kxYXQ,Euzi,874,I,EUW1,145,Kaisa,Marksman
663,qzER_dYkL1doPcIxUQuzuhJ6-krIV4xOsdudTZXwNksL7vM,Ertiam Retnilps,874,I,EUW1,85,Kennen,Mage
664,yPLxqNT0R84c53AQz85GJcT2QwXfjtOQ_LnIwjl_CLBYuc0,Maxlore,871,I,EUW1,64,LeeSin,Fighter
665,x_H9KXIX1izTNZgkdTwhwPECWdlzuOGGcQOHQMYib48Z808,Mr Tickle,871,I,EUW1,76,Nidalee,Assassin
666,U_6_DlgOJt7p7P_52c0K2aifdrWdb4vgesmOv-QygGLsoG5_8PG5jMtglg,demon aesthetics,871,I,EUW1,107,Rengar,Assassin
667,OqJ8DldIfY0iljkzxU5XSRq6q6g0xtH2BIJ5qFoXE3l0DISlOj8HAwEVPA,VVVXXXGOGHHHHHH,870,I,EUW1,166,Akshan,Marksman
668,37T3ppTppykYTsxduv-vx0ziW2JRzcG3_o1GpbUvo02Ii2-Y,stillnumbb,869,I,EUW1,157,Yasuo,Fighter
669,h9nm1J136dvWuYdjGxLsR-5CxiqWDE2lV0EGV1b2fsGXrY4,PatkicaA,868,I,EUW1,78,Poppy,Tank
670,0sl9zZ7SFJ6eAsVQlAl68g5D1jZH9P15TzD_gXrwIVdIwGY,JeppeHou,867,I,EUW1,412,Thresh,Support
671,ICZe3xwfQt7ysaJq5nrr6PYFS6gK3LpArTZD7U71zTDL3nU,Kobbe,867,I,EUW1,236,Lucian,Marksman
672,wDtBg8J0mo8NxQzkuSuXpb5o6ismtvxFb_XhR641rSMoNaQ,TwTv Makkro0,867,I,EUW1,516,Ornn,Tank
673,NXusLJ4Iqnia3_iSDoJK6Gdoodiy9NZGbD2f6eKbKLCJRxg,Joke Lee Sin ,866,I,EUW1,84,Akali,Assassin
674,gi47WCNPWAX1RCHH6-uvOrPlzn7hhw-YjHe8qAoYeJu-6F3O,jiaVX PaoPaoPW,866,I,EUW1,91,Talon,Assassin
675,pFJqeXcezyKJ1CQxvnLfUSL4P79TUPEURSyWvxXwvvoObK4,dejan1,865,I,EUW1,92,Riven,Fighter
676,Eup1nBXABGhRBk3JyvBXVYC-uUIc34IkYu468VcKGX5Ef1M,Tanu,863,I,EUW1,121,Khazix,Assassin
677,PB9WiS1ZpJ3-DHP1ey9om-rVvSmPf840aPQ8o9_EY1IEb3U,xαky,863,I,EUW1,4,TwistedFate,Mage
678,0Vjwk8Rizhwgk7HwMV1XiK_g5DxosIO0GTZesxvoPfK6t5A,dead in head,863,I,EUW1,412,Thresh,Support
679,d4nZb2WKOHvd38eCykIaBE5RvLfM8bIcpdTFAYngSlZM-1U,WeAz SoRya,862,I,EUW1,2,Olaf,Fighter
680,7iox4NGfhuGT9KIfzrZnQAm9ST8WGdQROLOg4J6a-lRgBaDr,twtv NyroLoL,862,I,EUW1,55,Katarina,Assassin
681,0-xSHqT7gk6KmPs-wdOpM4afnX-LCu3ZK0i-v7n2lOZ6LxA,Dekap,861,I,EUW1,119,Draven,Marksman
682,Cs0gLL1vTNMvl-3ApicSEh2x_JQ78ajSLAvsgWn2Piol6N7vXichEQc8JA,DP TaNa,860,I,EUW1,2,Olaf,Fighter
683,czeuOES6dJLf52A1U8rD2pn2xOvtshyYQZAcYAkmT6zRo5Y,HMPeiWan WindNa,860,I,EUW1,40,Janna,Support
684,hRYFoI6amL7l41wDnB3Ch0pPvR2fnOwfYW082uQdsjg2kVs,sidney Iee,859,I,EUW1,64,LeeSin,Fighter
685,pkqKklzW_xykxdggyzHAApXarzLsCKGqtIj8edL_N80NDGM,Lathyrus,859,I,EUW1,432,Bard,Support
686,yCrKQ2ZJw_XxpEidwjLSG3SxMOlvaBz8kTfZUlvfiJ-MIco,x4T7,859,I,EUW1,81,Ezreal,Marksman
687,Ojtq83SclgZKdGw3h8wf08Z33zo4XHVfKPtAqPHNieFs5oA,Iκιωι,857,I,EUW1,76,Nidalee,Assassin
688,SCD47EgPp2mtsNCbsqv2MC5ObQMVc3WFH8Lo6plDRlwHoSU,AST kibah,857,I,EUW1,432,Bard,Support
689,MoufTcaHpw8iZ5-qmulfpY1Dw1TDPLN4v3etzAjXVtee3Zo,NATAQAQ,857,I,EUW1,76,Nidalee,Assassin
690,0ekUYzFL_dY8QdzeO39w9d4RutJ_cka6Cuebetw6i5qDKRyn,Regn,854,I,EUW1,104,Graves,Marksman
691,Oij8oM3Xtl6-l7hiWlgLlCJN3pJW1CnfzTCfQfaIhIKs0Ec,sof,853,I,EUW1,64,LeeSin,Fighter
692,pG3EX0Hfy1f_yW1kpDOCcTjVKsQY-HhmxEFx-UzTa_rDMXc,Christοph Waltz,853,I,EUW1,64,LeeSin,Fighter
693,dXlxGPIiVe9rRmjw5x8Kr8sc-Za2lTpjaBRvStvxCpc11Cvi,Iuv,853,I,EUW1,350,Yuumi,Support
694,EOxZikfZymFo7_5Qql4i_M1XMrsOTo1xKpkjcnGGpLPsD0s,Elas,852,I,EUW1,76,Nidalee,Assassin
695,QH6ycMSRGf5AaltixXNy-ZDar5kOxEqK1ed6WNdZvOZjXGJf,Fatihcan,852,I,EUW1,119,Draven,Marksman
696,VD9WjbVC23TIEjXTf86m5qLsBk6Ic-rG2OezrRqzj_Ast90gLHPAVqMhmg,discordgg opat04,851,I,EUW1,8,Vladimir,Mage
697,QlSTqGK3u8DGIMF7ymANxRcKq7f5poo4RCsfFyP4XJeBFWM,Kuro Tony,850,I,EUW1,83,Yorick,Fighter
698,QrQOviszNDHV3DJL4elVOD_DSXC_zyYN47aXzApd0G7JHPE,jambojet420,850,I,EUW1,412,Thresh,Support
699,BqN4FhYweHUIy45ZIKtpOvIX_5SAHIXK0LsWs2gV9aJpQohn,Voidfiller,849,I,EUW1,45,Veigar,Mage
700,cC1vOQi86qXAyzRWhvxW3twh8jp-oLc2TIbp-wx_7_IfgBQpopcTNc2Mfg,rezokk,848,I,EUW1,29,Twitch,Marksman
701,0HL_YLq6vc_I56mYGQX98TZJxZelhri2_1F_YDuCnujO25S6FLeHIJm06w,Queen Of Hatred,848,I,EUW1,84,Akali,Assassin
702,MRBnakiDrohFEc_qPc7OgO1nWpiZORdWYzSMMWxNVs8FYVs,ATN Nekro,848,I,EUW1,203,Kindred,Marksman
703,3d3jZ5jtbLDsEb6HRUrFUx2FuCYFIRsVBDTBfUEaZvhJ2DQ,I WANT BE COACH,848,I,EUW1,85,Kennen,Mage
704,F5XP4QVBJn9WZq8VrPcerqtCQZyqfrm2iNUm0-tXghNK3eU,LDLC Ragner,847,I,EUW1,39,Irelia,Fighter
705,3uGCTP9SIRzQ8UIR6DVuhbefxLoMaTo6fXNfPmovLWvaI3_2,AnastasiajLsS,847,I,EUW1,26,Zilean,Support
706,RHq-Nh6zDHJ0uFhzmzaq4H5O4q6MK0auS4yzrY_lzMhy-lo,SK Eckas,847,I,EUW1,76,Nidalee,Assassin
707,KuM68PgVSwZlGwWU8aky8-ms91u1IFXPER3w2bPLibtli-E,AF Zero Impact,846,I,EUW1,11,MasterYi,Assassin
708,R884sMjvyz7Rv9luTMAYY87G69GxS661lQ8faFR4NfPRPrQ,TW Ronges1,845,I,EUW1,55,Katarina,Assassin
709,5aucf7lN_R5TmyU1YF2cs04hDKGdLr1KQ33EnewzxFWzHN0,Dragdar,845,I,EUW1,81,Ezreal,Marksman
710,FFovEXC8bou-u8fJn3T19qrgG20RJLvlSwRj5e_xQXV4lJIMxXhDzjTb1A,elegance22,844,I,EUW1,91,Talon,Assassin
711,x8J841CGK4Pw0uEnWKtHGAbVTREWB9rDDurneCAQZfpOda4,CEO Mikey,844,I,EUW1,238,Zed,Assassin
712,x8J841CGK4Pw0uEnWKtHGAbVTREWB9rDDurneCAQZfpOda4,CEO Mikey,844,I,EUW1,238,Zed,Assassin
713,o6ls803SBmCHLBlft9JnAJ1gAPYwknte-HqthyLM_5Y8BOY,Porsche Kaymin S,844,I,EUW1,517,Sylas,Mage
714,gWafrC3qN5TwteWRVqbhw-hI3uTZDRTNYoyR2m_RowBJG3CVYdGi6dqTdQ,bad in head,843,I,EUW1,234,Viego,Assassin
715,gWafrC3qN5TwteWRVqbhw-hI3uTZDRTNYoyR2m_RowBJG3CVYdGi6dqTdQ,bad in head,843,I,EUW1,234,Viego,Assassin
716,MUFKzx_H9WJZOxJa51chTaRjPWTJw3evzq-r3-wXptTADi4L,pipey,843,I,EUW1,119,Draven,Marksman
717,DtxG0JSS_3zos2adNNkWiMv2w0n0T58GH_0fZOOhopUdxAc,Shinøre,843,I,EUW1,68,Rumble,Fighter
718,DtxG0JSS_3zos2adNNkWiMv2w0n0T58GH_0fZOOhopUdxAc,Shinøre,843,I,EUW1,68,Rumble,Fighter
719,sj9bU2PHryAXSVrPTvaVxaoJppnCYKBGN3Hp8xNg0GI_QmY,Church Of Doggo,841,I,EUW1,145,Kaisa,Marksman
720,U9Ap9uPQ9KX4YLIn3NTn2LN-xADpLs1UsHQFoTsEaIyJMGY,SPEEDOBEAR,841,I,EUW1,432,Bard,Support
721,theGPwIomFqiWW-xp1D8YMk5cfPn4itniszUietndbdE7wOA,Subbex,840,I,EUW1,157,Yasuo,Fighter
722,J1d502rlwnLfZhqTnNrZDH0SKlr-5Xdld-7pZCK-cYCFlgI,WE NEVER ST0P,839,I,EUW1,134,Syndra,Mage
723,hE1U6lqfITPnsQKsZe4U9Rj8Xt0wYSGQfpXAj2aUZW72kvM,soloq is funn,838,I,EUW1,45,Veigar,Mage
724,4Y3Ygetc77lePOlq3CJnDosQqUWuqrtLH4dwH67cLtglbh8,qweasdqwe,838,I,EUW1,23,Tryndamere,Fighter
725,l68IjUMnflgFCNyRwC5OSENzxw7NI6suqJ41ds5Q-qrfBJg,HenryEtooMessi,837,I,EUW1,81,Ezreal,Marksman
726,WmN5bH0FmvbHMuh5UM8mlzYyIqTpMwKbXl84F01wdw0mLMmXXBYbzzgNCw,nordkill,837,I,EUW1,2,Olaf,Fighter
727,PHSWUKjx9o_wUZ4DKzumTlTytCbkZwdq-Ubkd9YzCtSbcfyU4u09R7kgBQ,KE Palacsinta,837,I,EUW1,40,Janna,Support
728,Q_msttfD0rYj4v2gaYQrZVXBKRRtrwKYlO0VhC3l7CMAwTA,msfvetheo1,832,I,EUW1,517,Sylas,Mage
729,813diGfkpWVGOr2VtudmiUONTbVC9b3CyAKS34QAbaL2h6L_,confetti in head,825,I,EUW1,412,Thresh,Support
730,apWkYhL9FAfLbguqq1N_uDfqinygG_wDz7lA-73010LSxbM,Maynter,819,I,EUW1,875,Sett,Fighter
731,-rOcJ5PHtx_vHZHoe4SXZ-lcyLbc1_wA5ggQsyjek9NiKAzs,DONT GET C,814,I,EUW1,92,Riven,Fighter
732,oMasj6t6qYwiZZUOlaF9XiRZiZZkMSezXER9a8dsSlLRZRY,pooping myself,795,I,EUW1,67,Vayne,Marksman
733,3gfT_zEe13G2dUgpKdyyTDz5e9_EvHMb6b_a3DQSyny_8C8,Moyyuu,1264,I,JP1,104,Graves,Marksman
734,RxcddGTcg2M1nFPy74i9j3dKlEdtNrNoUyHh9-g9jgSuI0xCs3P1UrX3bw,LuLunight fans,1141,I,JP1,777,Yone,Assassin
735,lbkTau-MZR5NRiwy52eatKQPDkF4HTdfJvFaEn8CT6wLZw,FA Ramune,992,I,JP1,7,Leblanc,Assassin
736,ZAFHa6ZQOLCQ7-R5Myv3yxQkokA8DNG7bLvKBfSpSPeQdoC6shX9AszZ7w,NO GG PLZ,896,I,JP1,101,Xerath,Mage
737,a1FEYO6DULIee6deiWnHJWqKxFLXtRbNt8Fch-1WK3Pxmw,COJA,883,I,JP1,266,Aatrox,Fighter
738,KMZaCoVH9Gwa7pKGMooAgTbxbSfOg7MyPJyeG1tZ-2KSFwCkSKGq3TQmcw,ミニ丼,878,I,JP1,28,Evelynn,Assassin
739,leFWMm0A5qstyZoVFVraEfch1dE-z5hFyWPIW_MI2gVfMNA,senzawa,828,I,JP1,28,Evelynn,Assassin
740,KjqGXGbZpFBrW-g2RbnseZqXC18Bjvq3yPnATXU2eZyuRQ,雪は俺の猫だ,822,I,JP1,254,Vi,Fighter
741,aBeir0N_Vvr3B94Iy8W-NY5Mffrbyc1wRULK-ZNit4pBjUw,wheresyuki,810,I,JP1,412,Thresh,Support
742,WOlHkClFY6apgJOn8IQROxpjZNvO9VN8kCunodoegJKBQVDUCc_SgIUX5w,Mini Sakura,784,I,JP1,104,Graves,Marksman
743,SxpQ2bRA-0ROKDDe3xZBWYE33fuCwEzLqTmnnUF_ulbAfK1jiNRY-qI4mQ,Only her,783,I,JP1,245,Ekko,Assassin
744,XBHbbcNRDgJBv-NKtD-z3BvEdN2a6oTKaEp62CShhZ2CgN8,New索裂の牛子,750,I,JP1,64,LeeSin,Fighter
745,Tz4UMM5DyGYkMOR3MLqJV_tj2Er58c16Ei7Oj3ZRPi-tLg,Majlc,742,I,JP1,127,Lissandra,Mage
746,dofTpoTYEUEf-kTBTwNkbiKxIz5TtAzGoYIRH1W5IFHpZQ,こるきんTV,733,I,JP1,9,Fiddlesticks,Mage
747,WHkg3TWhrGl0Gwf6kL2RIW2BWzupKCzOfmKSzNlBevHfF2o,SKATEBOARD KOBE,699,I,JP1,30,Karthus,Mage
748,X_-dqFG5Yep3Nhj4XNaiqRr5ZxLQK5aWRHZ-mY0WIMrmUw2uigcCXvy9aA,元气凱全家暴斃,682,I,JP1,875,Sett,Fighter
749,izP_PhvupQ4phb7jl7fnCuFwR5InhZcfYiOwpSfYn0OW9A,Clover,674,I,JP1,23,Tryndamere,Fighter
750,iuJO4S1-2OXPL-3tMeRNJmq8jxj5H3GHGiG7ea7azQDEBg,Interz,669,I,JP1,35,Shaco,Assassin
751,TeejyK0MyHJ6-FIaUn4yqqvhkpK0BVwjvH3PY-fE9boH4Ok,derolian,660,I,JP1,24,Jax,Fighter
752,v-3Vx_7zGc0aKE7vfXULhmwJp8fhrCEVrIhV3H-QEMZUPO0,VX  Yjandkim,652,I,JP1,114,Fiora,Fighter
753,z5od0boXOsutV288V_j0_7DtScj5TDtjlCz0PBbicJYTrQxvf5W3ubF7FQ,suzusiro fan boy,631,I,JP1,143,Zyra,Mage
754,2zJLPOBjhTsv4bsfuimiqk1881Dex9mQpthqjPc1pDDYNw,Want,624,I,JP1,245,Ekko,Assassin
755,TgJoZIcNkASVywI3gx4RWmi72nNEnDD2m0N8zaBU9Vyr0KI,flesh is weak,620,I,JP1,517,Sylas,Mage
756,4y-aFruoPLQAbUTktVoBtTC8pmRixtQj3pxH0QoE8A-iW5E,日服LOL服花,618,I,JP1,117,Lulu,Support
757,-BdvJ9tA11CXI8qc-EVZltRJDpW2MKdVuSs3wMyYgeyDHg,Unknown man,613,I,JP1,202,Jhin,Marksman
758,BUrp5ZYJYo6TRbuklrxR6EXYZlT4tliDhzTc7NKGyQMOvA,こんそめ,609,I,JP1,72,Skarner,Fighter
759,Sa8ItEej67aELi92TepBruylyWFiPxq9ID3v7sJbOy6KwX0,グレイラースＺＺ,593,I,JP1,35,Shaco,Assassin
760,ySvVTgAk96tvxS8zwyJ37mYtpmZJnbVj58wY_8J3qV7hYw,更科にゃん丸,584,I,JP1,6,Urgot,Fighter
761,jVAL03I6U3NJUFea6L49B3iMLCxJglcD12RMFAw800JLwtN3AfLcxKukTg,ぽまいらゆるさん,580,I,JP1,143,Zyra,Mage
762,GlxBSS_2KB10sG8gbJmQ0zyhVrkEPkaJgoD1VgBiT95rWw,V5Rookie,575,I,JP1,13,Ryze,Mage
763,hy3okNW9WlZN1vr3H6LeWZYTGXnj3ONROlvaDfaYHMMQUg,独一無二,574,I,JP1,40,Janna,Support
764,kuzaItNaYKlaeo4y4VhWHWjalMaXzTbw4XhsxZzEsPfXN_w,なつめです,571,I,JP1,164,Camille,Fighter
765,3b1Br7vx3b0AQmapj2krddzc82dohjSGvNaeymKAUPp_ew,24時,557,I,JP1,235,Senna,Marksman
766,92JA-Wmlv8fyn-MMvDaavaT-pIpyaK7BruvNf-7c8E9fiw,Lem0n,549,I,JP1,85,Kennen,Mage
767,esoMJFYprdguvuym5rFh5Gz039FlHj4QAfMD2If4oElA5ZUcPfdb9NpUow,Inori fan boy,543,I,JP1,236,Lucian,Marksman
768,OO2Hnm1Qub54DQpMIdfbLYQ9dv19AIjtKgT-Nqvt_7fiWw,Pulsar B1257 12A,530,I,JP1,16,Soraka,Support
769,rEw9fAncU9NmjbswyzLi1O1pK-Cm7baaZa-BsZnbdtSGy0ObayDeiHdtkg,2000y,516,I,JP1,101,Xerath,Mage
770,h8c6V85G_Lytf2qDg_S1Tf1nuWRBmEFVrfdS5GLaC1zVGpc8SXQozOCiXQ,たぬぴ,512,I,JP1,17,Teemo,Marksman
771,yCDNlYXrCO97i7L097bBu_cmGqsgetBKX5t-OBIXsbrrwx8,天音莉莉混,507,I,JP1,266,Aatrox,Fighter
772,aeEKnJbwTToAC-chyVfg-7af43jvZOTLTYL9bbGLmHKdyvM,eXlou,504,I,JP1,420,Illaoi,Fighter
773,5QpIdnqj25uEnnhe7cR8ClbwXEq7cp8f7wCUBAGVUdOUhRQ,Secoo,504,I,JP1,517,Sylas,Mage
774,y1IRTBKZ6v9JFap0ff8nnYIfylAJ_4EPcV8HoYacuYESM7IqE_byjoDeiQ,浩宝浩宝世界最好,503,I,JP1,29,Twitch,Marksman
775,tZSofUsuavgj0BnTbaAHQb5EkbshWJSpSrBDCOykFs7aw4Q,橙 宝,502,I,JP1,350,Yuumi,Support
776,1P27ZNuesTUoMLBxvE-qmGEj2hECEId9UjWxmKmpJJxGaQ,Kreative,488,I,JP1,8,Vladimir,Mage
777,-RlDJRDda1gZg-TVhp-QwHwIRcUvNq5neWlvJD9FMAVSL3k,Talius,462,I,JP1,99,Lux,Mage
778,4qemWzU_vCUv527wQadHJQKMrqQ3naMIwQ96P83GzejolexvTHb8nAWicA,hope3,1634,I,KR,523,Aphelios,Marksman
779,DuIZk--Pkt8cFPfVzmz51gGqglewnP0P2h_Ta6acJxj9jZc,JUGKlNG,1597,I,KR,163,Taliyah,Mage
780,rG2-rDXKG0R7AkIt0va3vxybTplHXsYrkffNKrR15-shLwU,Gen G Peyz,1559,I,KR,523,Aphelios,Marksman
781,juF0CFD0pqC4g_xex9E3uGrJVZbHOc0X9rn5dBBcjgYNHAc7eSg5GQOXXQ,후회없는인생살게,1515,I,KR,111,Nautilus,Tank
782,26Mfi7ZQc-KSlEgYmewEmD6t57OhMuv4FvgWHGV_laN5Wt-H4CCdM32MEw,ASD QQQ ZZZ,1505,I,KR,234,Viego,Assassin
783,Jnk7NkjNJdmZac2h82lW9K8tByas4tqsHPnCNxnpamuXaRg,viper3,1502,I,KR,81,Ezreal,Marksman
784,UgJf9mcH_Lo8a7ZebWLjlgaWYmG2aTfQz85-NEgmBDa-0URot-8nv_JXRA,wutian,1501,I,KR,76,Nidalee,Assassin
785,IypLtIO97-UDpTPto-Rt2CzevzgeNA45Yw0HEcHNkPM7Y_I,DK ShowMaker,1493,I,KR,134,Syndra,Mage
786,1Pa7RS4rMoholCz3RmgHIsXUFBpuy1i4or4VwJFi-29oWBQ,Tiancaishaonian,1469,I,KR,517,Sylas,Mage
787,bISpMkDuUoNAmsyetYDmg5wEo6cT2VAxr2n2_FA9zOrGqXA,MIDKlNG,1463,I,KR,84,Akali,Assassin
788,wTNrKb6QsXoQJvaS3t9hBtnSI-cZ7HZuXWn6993PUzklpA,dalongmeiI,1447,I,KR,68,Rumble,Fighter
789,Il7ZX-uNG_1up51b8_sYibA-9xqUVuRD58kmATAOs_q5pMvK0iSB-vicdA,byz,1445,I,KR,104,Graves,Marksman
790,ltMDSUTaT43G7T5SRZ6SJCdG18g-ntxXkqpr52IeMbM9Rq0,아직은 무겁다,1408,I,KR,81,Ezreal,Marksman
791,4Nx1mPd0EQ6FS8ZArBJbFnGwaeTm5-X4GiH7F0dMIuiLQ4U,Rascal,1404,I,KR,79,Gragas,Fighter
792,u4IkP5ccNzlUa7ymzcka6eb5WX1dlss45BHogVXIi8Cn4hB3l3carVliiA,SMB heixiaohu,1395,I,KR,234,Viego,Assassin
793,P-hfjduM4-ACGvBhf4mLmEXVxQ37g2jtt0BH7cMt3WE5-1g,참새크면비둘기,1389,I,KR,25,Morgana,Mage
794,gBGTIw-dOFktNSQZzt4CrrM21NNpQM7llOJik1SLSiqDlCc,KT VicLa,1364,I,KR,142,Zoe,Mage
795,IfHzJwSwzKUINNKLhZ8UH18uWI2dKapN8cjwer19TvmC3LWTFfA8wZTdIg,Lego77,1354,I,KR,68,Rumble,Fighter
796,O5r-V3tVZ4NVvAkXmU8-QOR7lpRJ6f_AclvI3j25e97Ajj8,런런파이아,1332,I,KR,266,Aatrox,Fighter
797,iwW6jz8jTlf9Kd-3tFp4XL-AwQ2wZHmZ_D8z03uBfR8DzMLRLu33RHFmhQ,강미나,1331,I,KR,523,Aphelios,Marksman
798,8-q2Ta2JQtQOPNHRlOJg_gPeQjnNGedhXdWEHS6km0ZWAsY,KDF BuLLDoG,1330,I,KR,142,Zoe,Mage
799,d2qqWxsnV_fcy08cC-r3jMAqy8jMHVGTGzakn4aKVBrb8e0PDsBJzCDcrg,순삭쿠키,1326,I,KR,887,Gwen,Fighter
800,if2M0g-rJ72XgctB6Isw8A2EWRNUwkJpmrl7Vg9sMLk7vQ,Bearduck,1310,I,KR,81,Ezreal,Marksman
801,HkLWpQAvDQCbWpJajTqJCBMAKHPRtCG0bgjNz-bN88kD6UGnHTDSlUxudA,ON12321,1307,I,KR,888,Renata,Support
802,PvTr6_tggydqc_Vi3qNSfl_3kpKxGeiu9PTOIZaWfuXpWnc,Gen G Casting,1299,I,KR,164,Camille,Fighter
803,XZd6wPMdlRh9GoJACnI0B5gGeq3zPd8Kc9vOD2v9wRTFqME,BRO Hena,1298,I,KR,145,Kaisa,Marksman
804,BL1neqNbpq30G_AQ2YXfHGFvD_MMez5qFvPk3SSKDmZh-cw,fragiIe,1293,I,KR,104,Graves,Marksman
805,qaCsRH-waCtVu_849AIET46r2h0afUlhqrf4syI8Y26TtKw,베란다거북이,1292,I,KR,84,Akali,Assassin
806,ndG4XALGS3idlSnhws8LDCStiMEqIwlohiQb8aN9d2-H0Q,존중겸손아닥집중,1288,I,KR,268,Azir,Mage
807,SeQNvOZfwIxtxaHLya7fTabYlc5bWpvSj-b4RRCURwNk-tU,아파요 머리가,1273,I,KR,39,Irelia,Fighter
808,N1J63v7mxiiw7tpQo8HtLjQ1X_Q_AMQRCltLMe2pz_dkxTMnMwvZ1Lb6fQ,lnferno,1263,I,KR,104,Graves,Marksman
809,VfkYbszrkJIExRErx_-R5JLsP_wPdpsadOaNFXmgcFkDIFs,디알엑스 태윤,1260,I,KR,81,Ezreal,Marksman
810,1F-yBuhENXkOHPUFZbWb2QpV4k2ui9jyjcFVonIUwEkZHmI,타 잔,1256,I,KR,64,LeeSin,Fighter
811,_UmxVB8yPyEA7HPt9tc_I7lYfUixGiGHyK4dEvUEJOK66BbwSh4jo-vVig,daoxinwengu,1253,I,KR,429,Kalista,Marksman
812,NnKEkD_TQ-VhEnk5z86a9UUD155UYge7ExFV505YI1iaDA,쪼렙이다말로하자,1251,I,KR,142,Zoe,Mage
813,mp7e8mQa6F0Ov2G9hxNXupbAiURGVFXj-E4cQoRr9D9dS7gisDZcWwcY3A,zhong men dui ju,1250,I,KR,103,Ahri,Mage
814,itSYOC50DlNLFbfDn4gUXAv9HWw1aln2fKwVNQQFvmhbxhA,독을품기 ,1240,I,KR,81,Ezreal,Marksman
815,oZUjruB8H9BEe4Y5m9yI-iSLju-ObMNbEUdzsltUJGKLM7W34DqBpToXtA,meiyoudalong,1238,I,KR,76,Nidalee,Assassin
816,DpFcgbJcpJCb2SIfwoagmaXQSiSVXdy9KKI1Ycm3vP6159L6uexGnBjmzA,xxxxxxm,1236,I,KR,43,Karma,Mage
817,XOW8CnYiQRpkaxNEncmaor-h__LFO2-yEeWBTg6xBe0kLJVORoHwYvvrBg,어디간거니,1232,I,KR,64,LeeSin,Fighter
818,kYXfRE5zlKJ1Kd2z3FIM-dgIH3F8rav7U8SCipZx78dVo4CzUFgN8pBQiw,xinsuoxiang,1230,I,KR,203,Kindred,Marksman
819,5c8IJuy6UddECwV_hH6s-WOsgMX7DOUmgV86iUpam5IOV5k,디케이 탑,1228,I,KR,126,Jayce,Fighter
820,SSgWwG7OsAG7FBbQsWzh0VyEkx2kJpS-IwN2oZkHRJ6-_NkSKLlsvdPESg,ff99,1218,I,KR,523,Aphelios,Marksman
821,PZKGidRKLn5pOQzqz5mwGRHCDfwbJK0YzJxJSdmlwWVOjH8,Night 9 19,1211,I,KR,64,LeeSin,Fighter
822,sAeHypKqk4jH1wa2V2pAuOlXUC10l2I0YaVpjHvoD4Nspklah6mnGy1EPw,SMB bangzhu,1201,I,KR,111,Nautilus,Tank
823,uWhuVwucSGyAaPNg0xHybUl0K8Ztar11huM_hrS57O8--x4,우찬굳,1195,I,KR,76,Nidalee,Assassin
824,bY6V3VsgMUlqdEtW23ku5QC7IoT2yGrgzvTSpNncOkujF3OiU9bbMzPh6A,난왜이렇게살까,1175,I,KR,111,Nautilus,Tank
825,qPFMMV2NoQBmToaabgON9PcG0toxGy0EYSfZ1jxfuVhBVNA,어쩌라고맞짱뜰까,1158,I,KR,126,Jayce,Fighter
826,E0mfnPSDB-p5y5ycwOEsUyDJWm1yOR_gS1MaKoDWL9-FrAc,zenbukorosu,1144,I,KR,119,Draven,Marksman
827,iNyUPmNmp7LEvhsD6-3sofCptO-0aQpK22GDKIl6aUw6wvg,Tar2an,1136,I,KR,64,LeeSin,Fighter
828,zBFc52dqB6xJ0CnbCL9M7J8y64l5EXllm5GTZbVs50qdjE7Y,위트미드,1133,I,KR,142,Zoe,Mage
829,l7OtvxR0qU-eZ91GJaKSwvucw03QFMJjKiAkOWcIJbFYjBtikBpaYn26Lw,WBG Easyhoon,1131,I,KR,268,Azir,Mage
830,yissCS6CL1lyq1gHfFs57drYKzFbslFDqlhYVH_yxL9Av2A,lIlIIllIlIIllIlI,1127,I,KR,157,Yasuo,Fighter
831,ALitM-eJM48eEB1jZEU8-x9X3SP-7ZkQFs8q5Y2ga1Z1H4U,tlgz,1126,I,KR,107,Rengar,Assassin
832,iJ8QY4Ne5VnMsu3T6NxpniTLZKRlaIgEVJPiSakBc-C-lM8,권지인,1123,I,KR,246,Qiyana,Assassin
833,PkDeagtRnS8_QSGIkcQs28kSW06tvXk9UTe7yE-tgRUgbys,HLE L0ki,1120,I,KR,777,Yone,Assassin
834,j7ioln98MOQeMDIgN2FrBMYiUoJxQt361YI8o1uHYuif0v0,DK Sharvel,1119,I,KR,141,Kayn,Fighter
835,eVU_a9MQnus7dDScuqYcIQS8vfwBfrDA-A5O69-y4-4Ny_ohsm_232aQiQ,itmylike,1110,I,KR,103,Ahri,Mage
836,jNko96U51Mt-IrJKWxVmm_TMyHWF5mZgR2qoYnYspeeOtfckx2baL1HDaQ,Wen min A,1106,I,KR,24,Jax,Fighter
837,88stv8zcTWElxNxa5TVGnL17Ru7wMp0YlCurxhwpl1UwJe4,오리지널찰떡쿠키,1101,I,KR,64,LeeSin,Fighter
838,rPwvuxwiR-KAhH-0i4L2Ax5N8YwLbQJy1I83WRiYOr1n9-U,zI존고수짱짱맨,1100,I,KR,157,Yasuo,Fighter
839,Xqnijoyb0I7ikCMpuM_pMFBVwVQd5Z7RlXZrKnmc8ydX2uWQYjYPLC_Mrg,V5 R1ch,1099,I,KR,111,Nautilus,Tank
